lat,lon,elev,UStmax
45.7,-117.08,1e3,28.3333333333333
45.27,-122.32,125,25.2333333333333
44.12,-123.22,112,26.9333333333333
44.87,-123.43,113,25.8333333333333
45.53,-123.1,55,26.4
44.42,-122.67,168,26
43.38,-121.2,1405,26.8333333333333
43.75,-124.12,9,20.3
42.4,-124.42,15,19.7333333333333
45.3,-121.75,1214,18.8333333333333
42.43,-123.35,282,29.5
44.88,-117.12,817,29.9333333333333
42.55,-119.65,1714,26.1666666666667
45.45,-122.15,228,25.9666666666667
45.37,-119.55,575,28.3333333333333
45.82,-119.27,195,30.3
45.52,-123,61,26.1
43.93,-124.1,37,20.4666666666667
45.68,-121.52,152,26.7
42.22,-122.37,1394,24.8
44.35,-117.27,656,31.7333333333333
43.37,-122.97,329,27.3333333333333
44.42,-118.95,936,29.6
45.2,-120.68,827,28.2666666666667
42.2,-121.78,1249,27.9333333333333
44.62,-122.72,158,25.1666666666667
45.33,-118.08,848,27.5333333333333
42.22,-120.37,1456,27.1
42.98,-124.25,41,19.8666666666667
44.92,-123.57,1095,17
44.1,-122.68,207,26.4333333333333
43.37,-122.22,1244,24.9333333333333
44.72,-119.1,1135,26.2
43.92,-122.77,217,25.2666666666667
42.67,-122.68,473,29.3333333333333
44.67,-121.15,763,28.2
43.97,-117.02,686,31.3
43.28,-118.83,1252,26.9333333333333
42,-121.32,1412,26.2333333333333
44.67,-118,1189,26.3
42.42,-117.87,1360,31.3666666666667
44.18,-122.12,450,29
45.22,-123.17,47,27.4666666666667
42.37,-122.87,405,31.5
44.58,-121.18,763,28.3666666666667
45.47,-120.35,473,28.7666666666667
45.95,-118.42,296,30.2
44.57,-120.15,885,28.7333333333333
45.48,-120.72,570,27.2
44.63,-124.05,37,18.1666666666667
43.42,-124.25,2,19.4666666666667
45.28,-122.75,46,26.4333333333333
43.87,-117,668,30.8666666666667
43.75,-122.43,400,25.7
44.4,-120.43,1214,26.1666666666667
44.02,-117.02,668,32.5
43.28,-119.32,1263,28.5666666666667
45.35,-122.6,52,27.5666666666667
43.65,-117.25,732,31.9666666666667
42.7,-120.53,1329,27.3
45.53,-121.57,463,25.9333333333333
44.13,-119.97,1123,28.8666666666667
44.73,-121.23,430,33.7333333333333
45.68,-118.85,455,28.9666666666667
45.48,-118.82,524,30.1
45.6,-122.6,12,26.4666666666667
42.75,-124.5,18,20
42.88,-124.07,92,24.5666666666667
42.82,-118.88,1284,29.2666666666667
44.35,-120.9,866,29.5333333333333
42.73,-122.52,757,28
44.77,-117.17,677,30.8333333333333
42.95,-123.35,207,28.5666666666667
43.5,-118.07,915,31.9666666666667
43.37,-117.12,1119,29.8333333333333
43.22,-123.37,130,29.4
42.23,-123.03,473,30.4333333333333
45.87,-122.82,30,27.0666666666667
44.92,-123,64,27.2
44.47,-121.98,1144,23.4333333333333
44.97,-122.53,677,21.7
45.98,-123.92,3,20.3666666666667
44.15,-118.97,1434,25.2666666666667
43.12,-121.07,1336,27.2666666666667
44.28,-121.53,970,27.7
42.95,-120.78,1278,29.4666666666667
45.6,-121.2,31,30.3333333333333
43.27,-120.93,1320,26.7666666666667
45.12,-122.07,341,24.7333333333333
44.4,-123.88,12,24.0666666666667
45.45,-123.87,3,19.3333333333333
43.28,-122.45,628,27.5
45.55,-122.4,11,27.6333333333333
45.12,-118.93,1019,25.8666666666667
45.22,-117.88,843,27.5666666666667
43.98,-117.25,683,29.7
45.87,-123.18,192,24.3333333333333
45.57,-117.53,891,28.3
42.33,-118.23,1335,28.8666666666667
43.68,-121.7,1321,25.4
40.65,-75.43,118,28.5333333333333
40.3,-78.32,459,26.0666666666667
40.5,-78.47,403,24.9
39.93,-77.25,220,27.9333333333333
41.8,-78.63,648,23.7333333333333
41.95,-78.73,512,24.2
41.15,-79.08,369,25.0666666666667
39.93,-77.63,195,28.1333333333333
41.73,-78.53,494,25.2333333333333
39.98,-75.87,195,27.6333333333333
39.8,-79.37,454,28.9333333333333
41.92,-79.63,436,25.3666666666667
40.18,-79.85,247,29.0333333333333
41.18,-78.9,553,24.3333333333333
39.8,-77.27,158,28.2
41.5,-78.23,329,26.0666666666667
42.08,-80.18,223,25.1666666666667
41.12,-75.73,460,23.6
41.38,-79.82,302,26.5333333333333
41.02,-75.9,579,22.4666666666667
40.23,-75.43,73,28.1
41.42,-80.37,344,25.9333333333333
40.55,-75.98,107,28.1333333333333
40.22,-76.85,104,28.3333333333333
41.48,-75.17,299,25.5333333333333
39.83,-76.33,58,28.2333333333333
40.2,-75.78,168,27.0666666666667
40.6,-79.12,336,26.0666666666667
41.5,-80.47,320,25.5
40.33,-78.92,370,28.5666666666667
41.68,-78.8,534,23.8333333333333
39.98,-78.72,390,28.7333333333333
40.05,-76.28,79,27.8666666666667
40.1,-76.42,125,28.6333333333333
40.17,-79.15,830,22.2333333333333
40.9,-77.22,268,28.7
40.32,-76.47,149,27
40.58,-77.58,146,27.3
41.68,-80.52,311,25.9666666666667
41.12,-77.45,174,26.9333333333333
39.82,-75.42,3,29.2
41.37,-74.7,134,26.5333333333333
41.63,-80.17,326,25.4
41.23,-80.23,348,25.7
41.1,-76.57,262,26.0333333333333
40.65,-80.38,210,26.9666666666667
41.83,-75.87,475,24.3333333333333
41.02,-80.37,251,26.6333333333333
40.48,-77.13,116,27.6333333333333
39.8,-76.05,79,29.4666666666667
40.8,-75.62,125,29.4666666666667
39.88,-75.23,8,29.1666666666667
40.9,-78.08,586,23.6333333333333
40.12,-75.5,31,27.7
40.5,-80.22,373,26.6666666666667
41.73,-75.45,549,23.0666666666667
40.92,-79.28,387,25.8333333333333
40.43,-78,256,26.7666666666667
40.42,-75.93,110,27.6333333333333
41.33,-77.75,201,27.4
41.42,-78.75,415,24.8666666666667
40.55,-75.72,168,28
40.52,-79.55,338,26.6333333333333
41.33,-75.73,292,26.2666666666667
40.77,-76.87,128,26.8666666666667
40.05,-77.53,217,28.4666666666667
41.07,-80.05,412,26.3
40.8,-77.87,357,25.6333333333333
41.4,-78.02,284,26.4666666666667
40.1,-78.95,549,24.8666666666667
41,-75.18,146,27.8666666666667
41.63,-79.7,372,24.7
41.75,-76.42,229,26.5333333333333
39.92,-79.72,291,27.4666666666667
41.85,-79.15,369,26
40.15,-80.27,317,25.9333333333333
39.9,-80.17,287,27.8
41.7,-77.27,567,23.9
39.97,-75.63,137,29.1
41.25,-76.92,161,27.8
39.92,-76.75,119,28.9
41.17,-71.58,34,24.2
41.48,-71.53,30,26.1333333333333
41.85,-71.73,192,26.2333333333333
41.73,-71.43,16,26.8333333333333
33.6,-81.68,122,34.6666666666667
34.53,-82.67,244,33.0333333333333
34.5,-82.72,233,32.8333333333333
33.28,-81.05,52,33.4
32.38,-80.77,6,32.1333333333333
33.37,-81.32,99,33.6666666666667
33.52,-79.08,6,32.5666666666667
34.08,-82.58,162,33.2666666666667
34.25,-80.65,43,32.5666666666667
32.9,-80.03,14,33.1333333333333
32.78,-79.93,3,30.3
34.7,-79.88,43,32.8666666666667
34.7,-81.2,171,32.6666666666667
33.53,-82.18,116,34.7333333333333
34.68,-82.82,250,32.1
33.95,-81.12,67,34.1666666666667
33.98,-81.02,74,34.7333333333333
33.83,-79.05,6,32.9
34.3,-79.88,46,33.5333333333333
34.42,-79.37,34,32.5333333333333
34.22,-79.77,43,33.5
33.35,-79.25,3,31.7
34.9,-82.22,292,31.7666666666667
34.17,-82.2,187,33.0333333333333
32.87,-81.12,27,33.4
34.55,-80.58,152,31.8
33.65,-79.82,18,34.1333333333333
33.85,-79.73,24,32.5
34.5,-82.03,180,33.2666666666667
34.2,-81.42,217,31.5333333333333
34.05,-78.88,31,32.4333333333333
33.7,-80.23,43,34.2
34.18,-79.38,21,33.9333333333333
33.08,-79.47,6,32.0666666666667
34.67,-79.55,58,32.9333333333333
34.28,-81.62,145,33.4333333333333
35.05,-81.5,153,30.8
33.5,-80.87,55,33.1666666666667
34.77,-80.4,192,32.7
33.77,-81.25,119,33.0666666666667
34.85,-82.65,317,31
33.25,-79.98,9,33.8333333333333
35.12,-81.97,229,32.6666666666667
32.47,-80.97,18,33.0333333333333
33.98,-81.77,146,34.3666666666667
34.13,-80.87,134,32.6333333333333
34.63,-81.52,158,32.6333333333333
34.9,-81.92,186,32.4333333333333
32.98,-80.18,11,33.8333333333333
33.93,-80.35,54,33.4
34.63,-81.67,153,32.1
34.75,-83.08,299,30.4333333333333
32.9,-80.67,21,33.7333333333333
33.9,-80.52,76,32.9
34.65,-82.47,259,32.4
34.37,-81.08,171,32.9666666666667
34.93,-81.03,210,31.8
32.68,-80.85,8,33.2
45.45,-98.43,395,27.5666666666667
43.5,-99.07,512,29.0666666666667
43.65,-97.78,411,29.2
43.07,-103.65,1083,30.4
43.32,-98.35,461,30.9333333333333
44.7,-103.82,918,29.2333333333333
45,-103.92,976,29
45.52,-102.47,847,29.4333333333333
43.08,-98.95,610,28.2333333333333
43.55,-97.5,433,29.7333333333333
45.78,-97.73,412,27.8333333333333
44.3,-96.75,494,25.5666666666667
45.53,-103.98,952,29.6
43.3,-96.67,410,28.5333333333333
44.72,-97.03,515,26.1666666666667
43.58,-101.02,698,30.8333333333333
43.12,-96.95,372,28.4333333333333
43.73,-99.32,506,29.8666666666667
44.88,-97.73,543,26.7333333333333
44.75,-96.68,549,26.0333333333333
45.73,-98.3,397,26.7333333333333
43.97,-101.87,736,30.8333333333333
43.77,-103.6,1623,25.1
44,-103.78,1847,23.1666666666667
44.38,-97.55,528,26.5666666666667
45.05,-101.6,724,28.7333333333333
44.83,-101.52,637,29.7
43.3,-103.82,1055,29.9666666666667
45.78,-99.63,570,27.4
45.02,-102.03,793,29.5666666666667
45.03,-99.13,479,28.3
44.03,-98.07,375,29.0666666666667
44.4,-103.47,1007,29.1666666666667
44.07,-99.07,524,28.1333333333333
45.4,-101.82,888,28.9333333333333
43.23,-99.43,658,29.8666666666667
43.17,-101.27,909,28.3333333333333
44.37,-99.8,549,28.9666666666667
44.52,-99.47,576,27.7333333333333
44.87,-99.45,570,28.7333333333333
43.43,-103.47,1085,29.8333333333333
44.02,-97.52,475,27.7333333333333
44.38,-98.22,395,28.2333333333333
43.75,-101.95,744,30.9666666666667
45.45,-99.02,467,27.6666666666667
43.92,-99.87,518,29.7333333333333
44.62,-101.33,659,29.5333333333333
44.35,-103.77,1601,24.7
45.93,-102.17,790,29.2
45.72,-98.93,485,27.2666666666667
43.47,-101.5,753,28.9333333333333
45.87,-103.42,869,28.9333333333333
44.03,-97.17,534,26.7666666666667
43.23,-101.68,920,28.9666666666667
44.9,-102.72,827,29.7333333333333
45.92,-101.35,692,28.5666666666667
45.15,-98.5,393,27.8333333333333
43.23,-97.58,404,30.0333333333333
45.2,-96.63,354,27.2333333333333
44.45,-101.65,714,29.8666666666667
44.52,-98.98,485,28
43.12,-100.6,857,29.3666666666667
45.53,-100.43,510,28.3333333333333
43.88,-103.45,1571,25.5333333333333
43.88,-100.7,707,29.5333333333333
44.73,-103.45,878,28.8666666666667
44.45,-100.42,506,30.0666666666667
43.18,-103.23,1019,31
44.7,-100.07,567,29.3
43.4,-103.27,903,30.6
44.07,-103.5,1382,24.8333333333333
43.07,-98.53,454,30.0333333333333
44.38,-100.28,526,29.8666666666667
44.55,-102.18,744,30.6333333333333
45.92,-100.28,491,28.9666666666667
43.45,-102.45,851,29.8
43.97,-100.17,552,29.5666666666667
45.78,-103.07,854,29.4666666666667
44.15,-103.1,981,29.3333333333333
44.12,-103.28,1052,28.0666666666667
45.37,-103.4,912,29.3666666666667
45.45,-99.33,558,26.9
45.5,-100.03,573,27.3333333333333
43.57,-96.73,434,28.3666666666667
45.67,-97.05,366,27
44.48,-103.78,1192,27.7333333333333
44.25,-99.45,558,29.0666666666667
45.32,-97.03,613,26.0333333333333
45.43,-101.07,659,28.0666666666667
43,-97.87,433,30.6333333333333
45.25,-102.32,725,31.5333333333333
42.75,-96.92,363,30.1
43.08,-98.28,439,30.9333333333333
44.07,-102.43,708,30.5333333333333
44.92,-97.15,532,26.3666666666667
45.43,-97.33,558,26.6666666666667
44.08,-98.57,500,29.0666666666667
43.72,-98.72,500,29.5333333333333
43.5,-100.48,664,29.5
42.92,-97.38,391,30.2
45.2,-102.92,824,30.1
36.38,-84.88,509,28.3333333333333
35.1,-89.22,140,32.0333333333333
35.43,-84.57,280,30.4333333333333
35.27,-88.95,104,31.7333333333333
36.48,-82.4,477,29.1333333333333
35.6,-89.27,110,31.7
36.25,-85.95,159,30.7
35.78,-87.47,192,31.9666666666667
35.03,-85.2,210,32.2666666666667
36.32,-87.22,120,30.2666666666667
36.55,-87.37,116,32.2
35.22,-84.78,253,30.7666666666667
35.62,-87.05,204,30.9666666666667
36.17,-85.5,351,30.1
35,-84.38,468,30.5333333333333
35.57,-89.67,94,32.5333333333333
35.95,-85.08,570,28.9333333333333
36.02,-85.13,552,29.0333333333333
35.5,-85,262,30.2333333333333
36.07,-87.38,238,31.6
36.48,-87.85,145,30.7
36.02,-89.4,103,32.5666666666667
36.37,-82.23,535,27.4666666666667
35.15,-86.57,204,31.9
35.93,-86.85,192,31.0666666666667
35.68,-83.53,442,28.9666666666667
36.1,-82.85,402,30.0333333333333
36,-88.43,125,31.8
35.6,-88.92,128,32.4333333333333
35.62,-88.83,122,31.6
36.12,-87.1,137,31.8666666666667
35.88,-83.95,253,30.3
36.53,-86.03,302,31.2666666666667
35.27,-87.32,290,30.7333333333333
36.22,-86.27,162,32.0333333333333
35.8,-84.25,238,30.8
35.45,-86.8,240,32.2
35.68,-88.38,162,31.7666666666667
35.62,-87.83,153,30.5333333333333
36.38,-85.3,311,30.4333333333333
35.68,-85.8,287,30.9333333333333
35.05,-89.98,86,33.1
35.92,-88.75,140,32.2666666666667
35.25,-85.85,587,29.1
36.2,-83.28,414,29.8333333333333
35.07,-89.4,107,31.9333333333333
36.48,-81.8,744,27.2333333333333
35.92,-86.37,168,31.4666666666667
36.12,-86.68,177,32.7666666666667
35.72,-86.97,214,31.5666666666667
36.12,-89.27,116,31.5
35.98,-83.2,316,30.7
36.18,-84.07,296,29.8333333333333
36.03,-84.23,276,31.1666666666667
36.5,-84.52,442,28.8
36.3,-88.3,140,30.0333333333333
35.6,-85.18,262,30.8
36.62,-86.57,195,30.9666666666667
35.2,-87.03,198,30.9666666666667
35.75,-89.53,101,31.8666666666667
35.85,-84.7,262,29.7666666666667
36.42,-82.98,413,29.3666666666667
35.25,-88.27,134,32.7666666666667
35.17,-88.58,146,32.1333333333333
35.87,-83.55,284,30.1
35.48,-86.48,220,32.0666666666667
35.95,-85.5,271,30.7333333333333
36.47,-86.83,229,30.9
36.47,-83.55,415,29.6666666666667
35.35,-86.2,319,31.4333333333333
36.4,-89.05,107,31.7333333333333
35.3,-87.77,229,31.5
35.18,-86.15,296,31.3
35.83,-86.08,229,32.5
32.43,-99.68,535,33.8
32.73,-99.28,433,33.9333333333333
27.73,-98.07,61,36.2333333333333
30.37,-103.67,1366,30.4
29.47,-101.03,354,35.3666666666667
29.78,-94.58,6,32.8
29.2,-95.38,9,32.8
32.75,-99.9,534,34.4
28.27,-96.8,6,32.1
33.13,-100.22,537,34.2
32.17,-95.85,146,33.2666666666667
30.3,-97.7,189,35.7
30.88,-102.3,772,33.6
31.73,-99.98,535,34.3
30.98,-103.75,981,33.7
28.98,-95.97,15,32.9
29.73,-94.97,6,32.9666666666667
30.07,-94.18,9,33.8333333333333
28.45,-97.7,78,34.9666666666667
31.12,-97.47,201,35.1666666666667
27.62,-98.38,116,35.6333333333333
32.65,-97.45,235,34.7
32.23,-101.5,773,33.5333333333333
30.1,-98.42,418,33.8
29.8,-98.72,433,33.6666666666667
33.6,-96.18,174,33.2333333333333
29.2,-102.95,570,38.5
35.65,-101.45,958,33.2
35.53,-102.25,973,34.6333333333333
29.33,-100.42,342,33.5666666666667
31.13,-99.35,525,34.3333333333333
35.65,-103,1269,33.5333333333333
30.17,-96.4,95,36.2
33.22,-97.75,250,33.3333333333333
33.18,-102.25,1007,32.8333333333333
25.9,-97.43,10,34.4333333333333
31.72,-99,422,34.7333333333333
32.5,-97.3,232,35
30.77,-98.22,397,33.4
30.85,-96.98,119,35.3666666666667
35.92,-100.37,714,34.0666666666667
30.15,-104.68,878,36.6
34.98,-101.92,1092,31.6
28.53,-99.87,198,35.7
29.8,-100.67,580,34.0333333333333
32.15,-94.33,92,33.3
29.13,-103.5,647,36.4
28.33,-99.63,171,37.1333333333333
31.8,-94.18,107,33.6333333333333
31.25,-95.97,107,34
27.58,-97.45,9,33.5666666666667
28.87,-98.72,131,35.9333333333333
34.43,-100.28,596,35.1333333333333
29.25,-103.25,1610,28.3666666666667
28.47,-98.27,70,37.0333333333333
34.95,-100.93,875,33.7
33.63,-95.03,133,33.3
32.35,-97.38,232,35.1333333333333
30.33,-95.08,49,34.0666666666667
30.53,-95.15,107,34.5
31.83,-99.43,522,33.4666666666667
30.58,-96.37,96,35.5666666666667
29.7,-96.55,61,36.3333333333333
30.32,-95.45,76,35.0333333333333
27.77,-97.5,12,34.4
32.08,-96.47,130,34.4
31.4,-102.33,793,33.7
31.32,-95.47,107,33.2333333333333
33.65,-101.25,917,32.7666666666667
28.68,-99.83,177,35.4
32.92,-94.72,92,34.3
36.02,-102.55,1218,32.7666666666667
29.05,-96.23,21,34.4666666666667
33.5,-94.6,122,34.0333333333333
31.9,-105.22,1150,34.8333333333333
29.37,-100.82,334,34.9333333333333
33.82,-96.57,186,33.3
33.25,-97.18,189,33.3
34.55,-102.32,1177,32.8
30.22,-97.98,341,34.8
30.05,-102.12,671,34.8666666666667
32.1,-98.33,458,34.1666666666667
35.85,-101.97,1114,32.7333333333333
32.88,-97.45,232,34.8
28.7,-100.48,245,36.1666666666667
32.4,-98.8,433,33.2666666666667
31.83,-105.93,1598,32.3
31.8,-106.4,1194,34.6
30.35,-97.37,177,35.5666666666667
32.88,-95.77,168,33.9666666666667
28.03,-99.42,180,37.4666666666667
31.47,-98.15,403,33.2666666666667
31.72,-96.17,140,36.1666666666667
26.55,-99.13,98,38.4333333333333
27.23,-98.13,37,36.9333333333333
32.55,-96.67,134,33.6666666666667
29.67,-97.12,158,35.2
29.13,-98.17,122,35.5666666666667
33.98,-101.33,970,32.6333333333333
36.43,-100.13,854,32.1
31.3,-105.85,1193,33.5666666666667
30.88,-102.87,908,34.7333333333333
31.03,-96.48,140,34.7333333333333
30.28,-98.87,525,32.8666666666667
28.95,-95.33,3,32.7
34.63,-102.72,1223,32.5
33.63,-97.07,265,33.9
29.3,-94.8,18,31.4333333333333
31.43,-97.75,241,34.6
30.68,-97.72,269,35.3
32.7,-94.95,113,33.2
32.23,-97.75,189,35.4
28.67,-97.38,49,36.2
29.5,-97.45,92,34.5666666666667
31.35,-102.87,741,36.1
30.7,-97.33,165,35.1333333333333
32.97,-97.05,180,34.7
33.15,-96.12,163,34.0666666666667
31.05,-95.13,98,36.7666666666667
36.25,-101.4,967,33.4666666666667
33.62,-100.33,540,34.8333333333333
29.47,-96.95,84,35.0333333333333
34.37,-102.08,1110,32.1666666666667
33.17,-99.75,488,34.8666666666667
27.3,-98.68,168,36.3333333333333
32.15,-94.8,153,33.1
33.8,-98.2,281,34.6666666666667
34.82,-102.4,1162,33
32,-98.02,308,34.1333333333333
32.02,-97.13,192,34.8333333333333
29.35,-99.17,279,34.8
31.85,-99.57,592,33.2333333333333
29.98,-95.37,31,34.9
30.73,-95.57,122,34.1333333333333
32.82,-95.92,137,33.8666666666667
33.22,-98.17,326,33.6333333333333
31.97,-95.27,174,33.4666666666667
33.25,-100.57,613,33.1333333333333
32.78,-94.33,73,33.6666666666667
30.28,-98.4,363,34.0666666666667
28.9,-97.92,107,34.6
32.6,-96.3,137,34.4666666666667
30.07,-99.12,543,33.1666666666667
27.5,-97.8,18,36.7666666666667
31.98,-106.6,1159,34.3666666666667
29.25,-103.78,744,36.7
32.33,-100.92,641,33.3666666666667
32.7,-101.93,906,33.3333333333333
31.05,-98.18,312,34.3
29.8,-101.55,393,35.3333333333333
27.52,-99.47,149,38.7333333333333
33.03,-96.48,153,34.0333333333333
33.6,-102.37,1083,34.3
30.05,-94.8,11,34.4333333333333
36.23,-100.28,741,33.8333333333333
33.93,-102.33,1058,33.2
30.7,-94.95,58,34.8333333333333
30.75,-98.68,317,35.6333333333333
33.65,-101.83,989,33.9
31.32,-94.72,84,34.6333333333333
29.67,-97.65,121,36.5
29.23,-98.8,217,35.6333333333333
30.95,-95.9,73,35.4333333333333
30.22,-103.25,1235,31.3
30.3,-104.02,1430,31.3333333333333
31.32,-96.92,122,34.3666666666667
32.53,-94.35,107,33.4
28.7,-95.97,3,33.1333333333333
28.07,-97.88,34,34.9666666666667
26.18,-98.23,32,36.2
31.13,-102.2,747,34.1333333333333
26.48,-98.38,67,36.4333333333333
29.8,-99.25,497,34.8333333333333
31.43,-97.42,217,35.1
35.23,-100.6,872,32.1666666666667
34.72,-100.53,631,34.8333333333333
30.92,-99.8,598,33.4333333333333
31.68,-96.48,163,36.6666666666667
35.7,-100.63,840,33.5
31.93,-102.2,871,34.3
32.02,-102.02,836,34.6666666666667
32.72,-95.37,119,32.7666666666667
32.78,-98.07,286,34.9666666666667
26.22,-98.32,43,37.2666666666667
31.58,-102.88,799,36.9666666666667
33.72,-102.77,1150,33.1
30.67,-104,2071,28.1666666666667
33.18,-95.23,146,33.0666666666667
34.23,-102.73,1166,33.4
33.95,-102.78,1140,33.2
33.45,-99.63,451,35
31.62,-94.63,134,34.7333333333333
31.95,-96.7,138,34.4
29.73,-98.12,216,35.6333333333333
29.27,-95.92,21,33.8333333333333
29.27,-97.77,122,35.2333333333333
33.38,-98.75,360,34.8666666666667
34.18,-102.13,1101,32.4333333333333
30.23,-93.73,6,32.3
30.52,-101.17,653,32.3333333333333
34.02,-100.3,570,34.4
31.5,-99.92,497,34.6
28.72,-96.25,5,32.6333333333333
31.75,-95.67,158,33.2666666666667
35.57,-100.98,985,32.8
30.2,-101.57,506,34.2333333333333
30.27,-101.45,508,33.2666666666667
35.33,-101.38,1052,34
29.32,-103.22,1159,31.7
33.65,-95.58,180,33.9666666666667
31.42,-103.5,796,35.4
36.38,-100.8,894,33.8
29.67,-103.17,875,34.9
33.4,-96.95,204,35.2333333333333
33.18,-102.83,1068,32.7333333333333
34.18,-101.7,1027,32.6
28.67,-96.55,6,33.0333333333333
27.83,-97.05,4,31.4666666666667
29.95,-94.02,9,33.9333333333333
26.08,-97.2,6,31.9333333333333
26.55,-97.43,3,31.1
33.18,-101.38,796,33.1666666666667
29.05,-98.57,189,35.5333333333333
29.92,-99.77,625,32.5666666666667
29.55,-104.38,789,37.2
31.97,-98.5,372,34.9
32.37,-99.18,485,34.7333333333333
34.25,-99.68,456,34.2333333333333
29.97,-97.45,153,36.4333333333333
26.38,-98.87,54,37.2
31.9,-100.48,543,35.3666666666667
28.02,-97.05,2,32.8333333333333
32.45,-100.53,726,33.0333333333333
31.8,-95.15,149,33.0333333333333
31.07,-94.1,58,34.3333333333333
31.37,-100.5,580,34
29.53,-98.47,240,35.3
31.18,-98.72,363,34.6333333333333
26.27,-97.87,15,35.1333333333333
29.78,-96.15,61,34.8
32.72,-102.67,1018,33.8666666666667
30.68,-101.83,662,34.1666666666667
33.6,-96.65,226,34.0666666666667
28.03,-97.5,15,33.5333333333333
30,-97.15,101,36.7333333333333
32.72,-100.92,712,33.5666666666667
30.33,-96.53,80,35.3333333333333
36.2,-101.2,946,33.9
30.8,-94.18,64,32.8333333333333
32.93,-99.78,500,34.4666666666667
32.25,-98.17,390,32.7
31.85,-100.98,698,33.8666666666667
31.03,-97.53,217,35.2666666666667
36.35,-102.08,1126,32.3
33.13,-95.6,153,34.1333333333333
33.17,-101.78,942,32.7
30.58,-97.42,174,35.3333333333333
31.08,-97.32,194,35.1
33.42,-94.08,119,33.3333333333333
33.3,-94.17,86,33.7333333333333
29.48,-95.63,22,34.6666666666667
33.18,-99.18,403,34.1
28.47,-98.55,79,36.6333333333333
31.18,-93.57,52,34.2
33.75,-99.82,467,34.4666666666667
34.4,-100.9,714,35.0666666666667
32.33,-95.27,180,33.5333333333333
29.22,-99.75,279,35.7666666666667
30.57,-104.48,1351,32.1666666666667
31.03,-104.85,1235,32.8
28.85,-96.92,33,34.5666666666667
31.6,-97.22,149,35.0666666666667
31.62,-97.22,155,36.9
30.38,-96.12,67,34.7333333333333
31.67,-100.72,646,33.6333333333333
32.4,-96.85,171,34.2666666666667
32.77,-97.82,325,34.7
34.85,-100.2,619,35.5
26.15,-97.97,24,35.4
31.87,-97.37,162,35.0333333333333
33.98,-98.52,314,35.4
32.7,-96.02,159,33.5666666666667
31.78,-103.2,858,34.9666666666667
31.97,-99.95,567,34.6666666666667
26.9,-99.27,104,37.6333333333333
40.85,-109.07,1673,30.9
40.6,-111.63,2654,20.6333333333333
40.32,-110.27,1955,27.1666666666667
37.43,-112.48,2146,26.6
38.3,-112.65,1811,30.0333333333333
39.87,-111.53,1751,30.2
38.72,-112.97,1482,32.5333333333333
37.62,-109.48,1841,31.9666666666667
37.58,-112.85,3260,15.8666666666667
37.28,-109.55,1315,34.2666666666667
40.02,-109.18,1665,31.2333333333333
40.85,-111.88,1384,29.4
37.92,-111.42,2013,27.9333333333333
41.52,-112.03,1308,31.5666666666667
37.65,-112.17,2410,25.0666666666667
39.9,-113.72,1320,31.4666666666667
38.45,-109.83,1800,31.3333333333333
38.15,-109.75,1537,33.7666666666667
38.28,-111.27,1678,31.8333333333333
39.22,-111.02,1708,29.8333333333333
37.65,-112.98,1966,28.4333333333333
37.7,-113.1,1713,30.8
37.72,-109.08,2068,29.2333333333333
38.17,-112.27,1830,29.5
40.92,-111.4,1721,28.9
41.55,-112.12,1286,31.7666666666667
40.62,-111.78,1513,31.3666666666667
41.83,-112.05,1308,30.5333333333333
40.4,-111.53,1613,28.6333333333333
39.38,-112.52,1452,32.3333333333333
39.28,-112.65,1399,33.5
38.8,-109.3,1257,36.8666666666667
40.43,-109.3,1454,33.8333333333333
40.17,-110.4,1682,29.5
40.2,-112.95,1322,33.3666666666667
40.97,-111.43,1668,28.7
39.95,-111.95,1430,32.5333333333333
39.6,-111.22,2555,21.8
37.68,-113.65,1587,31.3666666666667
39.35,-111.58,1702,31.4333333333333
37.77,-111.6,1771,31.1666666666667
39.12,-113.95,1519,32.2
40.27,-112.08,1488,30.5
40.98,-111.88,1321,32.1333333333333
39.08,-111.13,1809,30.2666666666667
38.95,-112.32,1561,30.8666666666667
39.83,-113.4,1327,33.1333333333333
40.93,-109.42,1911,28.0333333333333
40.28,-109.87,1539,31.8666666666667
40.72,-112.2,1315,31.6333333333333
39,-110.17,1241,35.5
41.55,-113.93,1507,29.5666666666667
38.25,-110.17,2012,29.0333333333333
38.37,-110.72,1313,37.2333333333333
40.5,-111.42,1716,29.3666666666667
39.48,-111.02,2219,25.2666666666667
41.23,-111.72,1568,29.8
40,-114,1610,31.6
40.37,-109.37,1446,31.7666666666667
40.33,-112.6,1720,31.2333333333333
37.05,-112.53,1509,33
38.52,-111.88,2112,28.6
41.82,-111.32,1823,26.2333333333333
37.2,-113.27,976,36
39.57,-111.87,1615,32.4
39.73,-112.3,1598,31.9
38.4,-111.65,2155,27.2333333333333
41.77,-111.83,1373,29.8333333333333
41.75,-111.8,1460,30
41.67,-111.9,1369,29.7666666666667
41.37,-113.83,1346,31.0666666666667
40.55,-109.67,1945,27.1
39.25,-111.63,1750,28.9
38.45,-112.23,1787,30.4333333333333
37.15,-109.87,1296,35.4
38.42,-113.02,1534,32.2333333333333
38.58,-109.55,1232,36.2
37.8,-113.92,1664,31.0333333333333
37.87,-109.33,2156,28.0666666666667
41.03,-111.65,1548,30.3666666666667
39.53,-111.58,1687,29.5
40.2,-110.07,1549,31.3
